access,aerialway,aeroway,amenity,area,barrier,bicycle,boundary,brand,bridge,building,covered,culvert,cutting,disused,embankment,foot,harbour,highway,historic,horse,index,junction,landuse,latitud,layer,leisure,lock,longitud,man_made,military,motorcar,name,natural,oneway,operator,osm_id,place,population,power,railway,ref,religion,route,service,shop,sport,surface,tags,toll,tourism,tower:type,tracktype,tunnel,water,waterway,way_area,wetland,width,wood,x,y,z_order
,,,,,,,,,,,,,,,,,,,,,219.0,,,19.3890048,,,,-99.2396289,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2789113.8828224847,824027.9041692589,0.0
,,,,,,,,,,,,,,,,,,,,,220.0,,,19.3892771,,,,-99.2394614,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2789130.8456696994,824058.2925832946,0.0
,,,,,,,,,,,,,,,,,,,,,221.0,,,19.3896384,,,,-99.2392933,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2789147.682193311,824098.5041597821,0.0
,,,,,,,,,,,,,,,,,,,,,222.0,,,19.3909188,,,,-99.2388726,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2789189.0188122853,824240.6558261706,0.0
,,,,,,,,,,,,,,,,,,,,,223.0,,,19.3913343,,,,-99.2387547,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2789200.482709537,824286.7476069652,0.0
,,,,,,,,,,,,,,,,,,,,,224.0,,,19.3914751,,,,-99.238746,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2789201.0945965615,824302.3036516719,0.0
,,,,,,,,,,,,,,,,,,,,,225.0,,,19.3917441,,,,-99.2387354,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2789201.63302877,824332.0115029229,0.0
,,,,,,,,,,,,,,,,,,,,,226.0,,,19.3919624,,,,-99.238737,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2789201.001585177,824356.0995630557,0.0
,,,,,,,,,,,,,,,,,,,,,227.0,,,19.3923475,,,,-99.2387527,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2789198.539114786,824398.5669942842,0.0
,,,,,,,,,,,,,,,,,,,,,228.0,,,19.3925736,,,,-99.238705,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2789203.053876724,824423.615246316,0.0
,,,,,,,,,,,,,,,,,,,,,229.0,,,19.3927043,,,,-99.2386222,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2789211.4470787146,824438.206072042,0.0
,,,,,,,,,,,,,,,,,,,,,230.0,,,19.3929576,,,,-99.2384026,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2789233.9055987606,824466.602728131,0.0
,,,,,,,,,,,,,,,,,,,,,231.0,,,19.3934143,,,,-99.2379128,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2789284.2273288756,824517.991294074,0.0
,,,,,,,,,,,,,,,,,,,,,232.0,,,19.3934985,,,,-99.2376491,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2789311.663253827,824527.8153927536,0.0
,,,,,,,,,,,,,,,,,,,,,233.0,,,19.3935469,,,,-99.2373013,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2789347.9822804444,824533.8583790918,0.0
,,,,,,,,,,,,,,,,,,,,,234.0,,,19.3935088,,,,-99.2368179,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2789398.68536272,824530.6290663905,0.0
,,,,,,,,,,,,,,,,,,,,,235.0,,,19.3934775,,,,-99.2362597,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2789457.2071309956,824528.3013251025,0.0
,,,,,,,,,,,,,,,,,,,,,236.0,,,19.3935544,,,,-99.2357383,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2789511.6450175187,824537.8403009184,0.0
,,,,,,,,,,,,,,,,,,,,,237.0,,,19.394364,,,,-99.2337127,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2789722.0439851275,824631.2768097635,0.0
,,,,,,,,,,,,,,,,,,,,,238.0,,,19.3947364,,,,-99.2328802,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2789808.430506652,824674.0561893312,0.0
,,,,,,,,,,,,,,,,,,,,,239.0,,,19.3948511,,,,-99.2325412,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2789843.6862632865,824687.3993308668,0.0
,,,,,,,,,,,,,,,,,,,,,240.0,,,19.3948498,,,,-99.2320047,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2789899.8711991855,824688.3402098967,0.0
,,,,,,,,,,,,,,,,,,,,,241.0,,,19.3948174,,,,-99.2316442,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2789937.6917077843,824685.4933471604,0.0
,,,,,,,,,,,,,,,,,,,,,242.0,,,19.3948093,,,,-99.231215,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2789982.654706492,824685.4671864467,0.0
,,,,,,,,,,,,,,,,,,,,,243.0,,,19.394866,,,,-99.2308717,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2790018.484184697,824692.4186601186,0.0
,,,,,,,,,,,,,,,,,,,,,244.0,,,19.3949955,,,,-99.2304769,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2790059.5515339635,824707.508444694,0.0
,,,,,,,,,,,,,,,,,,,,,245.0,,,19.3952384,,,,-99.2297988,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2790130.044095257,824735.6860165911,0.0
,,,,,,,,,,,,,,,,,,,,,246.0,,,19.3953679,,,,-99.2291723,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2790195.3746917895,824751.2449028064,0.0
,,,,,,,,,,,,,,,,,,,,,247.0,,,19.3954489,,,,-99.2286401,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2790250.9335726695,824761.2608607601,0.0
,,,,,,,,,,,,,,,,,,,,,248.0,,,19.3956675,,,,-99.227593,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2790360.118722426,824787.5046276724,0.0
,,,,,,,,,,,,,,,,,,,,,249.0,,,19.3957322,,,,-99.2272153,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2790399.533062784,824795.4095130265,0.0
,,,,,,,,,,,,,,,,,,,,,250.0,,,19.3957079,,,,-99.2266488,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2790458.9082597126,824793.8749954372,0.0
,,,,,,,,,,,,,,,,,,,,,251.0,,,19.3956027,,,,-99.2259107,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2790536.4259743085,824783.7603667727,0.0
,,,,,,,,,,,,,,,,,,,,,252.0,,,19.3955703,,,,-99.2253356,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2790596.7191221546,824781.349915832,0.0
,,,,,,,,,,,,,,,,,,,,,253.0,,,19.3955703,,,,-99.2248807,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2790644.355856327,824782.2717098957,0.0
,,,,,,,,,,,,,,,,,,,,,254.0,,,19.3955946,,,,-99.224443,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2790690.139514024,824785.8404910645,0.0
,,,,,,,,,,,,,,,,,,,,,255.0,,,19.3956836,,,,-99.2239623,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2790740.2878505206,824796.6367385293,0.0
,,,,,,,,,,,,,,,,,,,,,256.0,,,19.395797,,,,-99.2234474,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2790793.9653693177,824810.1952279082,0.0
,,,,,,,,,,,,,,,,,,,,,257.0,,,19.3958145,,,,-99.2233936,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2790799.56185409,824812.2355757377,0.0
,,,,,,,,,,,,,,,,,,,,,258.0,,,19.3961298,,,,-99.2224257,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2790900.2453247565,824848.9942800223,0.0
,,,,,,,,,,,,,,,,,,,,,259.0,,,19.3965106,,,,-99.2212866,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2791018.716037838,824893.3294603002,0.0
,,,,,,,,,,,,,,,,,,,,,260.0,,,19.3967781,,,,-99.2204863,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2791101.9499425483,824924.4743151048,0.0
,,,,,,,,,,,,,,,,,,,,,261.0,,,19.3971028,,,,-99.2195151,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2791202.957406198,824962.2790711597,0.0
,,,,,,,,,,,,,,,,,,,,,262.0,,,19.3979128,,,,-99.2169858,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2791466.0854868134,825056.8066143817,0.0
,,,,,,,,,,,,,,,,,,,,,263.0,,,19.3980251,,,,-99.2166352,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2791502.558796217,825069.9123206272,0.0
,,,,,,,,,,,,,,,,,,,,,264.0,,,19.3985906,,,,-99.2149481,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2791678.0150070237,825135.7495615318,0.0
,,,,,,,,,,,,,,,,,,,,,265.0,,,19.3989652,,,,-99.214066,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2791769.5824420885,825178.8836849399,0.0
,,,,,,,,,,,,,,,,,,,,,266.0,,,19.3990487,,,,-99.2138853,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2791788.3256561407,825188.4661482872,0.0
,,,,,,,,,,,,,,,,,,,,,267.0,,,19.3993811,,,,-99.213169,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2791862.6210529273,825226.606427513,0.0
,,,,,,,,,,,,,,,,,,,,,268.0,,,19.399489,,,,-99.2129827,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2791881.8982255664,825238.8931172801,0.0
,,,,,,,,,,,,,,,,,,,,,269.0,,,19.399729,,,,-99.2125682,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2791924.788155751,825266.222497257,0.0
,,,,,,,,,,,,,,,,,,,,,270.0,,,19.4000392,,,,-99.2120748,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2791975.7893746817,825301.4596920505,0.0
